,id,level,rok,gdp_ppp_mean,gdp_ppp_lower,gdp_ppp_upper,gdp_usd_mean,gdp_usd_lower,gdp_usd_upper
3469,46,Country,1971,12981.2558099838,9965.15502737678,15992.7853528011,7622.04676228038,7031.92172135459,8375.240780316
3470,46,Country,1972,13244.1859239394,10263.9504194648,16265.8621410876,7768.37095997271,7164.174982486,8552.48114206783
3471,46,Country,1973,13655.9301297786,10630.1489220214,16764.9574460332,7999.35377995394,7373.56225694704,8825.04713391196
3472,46,Country,1974,14654.5114250722,11515.3009695713,17825.5191178788,8563.99164499783,7905.5699091902,9467.16560634141
3473,46,Country,1975,14974.25983142,11798.8920587682,18207.4879980187,8741.19811333593,8061.52585095398,9676.01259656531
3474,46,Country,1976,15474.6328422951,12251.9325808504,18768.7248619821,9020.56364016459,8324.81875253911,10000.4260534981
3475,46,Country,1977,16578.5232978915,13301.7384884969,19976.9532474003,9640.98205315261,8908.92658608426,10690.5471923141
3476,46,Country,1978,17630.7684647362,14287.3066510327,21092.7468236707,10230.1600249895,9471.34888619519,11336.7895629015
3477,46,Country,1979,18495.4861482099,15090.1428201709,21931.2999096748,10711.8656267187,9908.96470095778,11884.4428200373
3478,46,Country,1980,18724.4751869434,15302.0807608175,22164.3438954788,10834.7488239989,9993.0410516812,12055.4191885315
3479,46,Country,1981,18702.8548691729,15258.7421198587,22059.8554202204,10816.5221418756,9973.55793927254,12044.0013604834
3480,46,Country,1982,18624.080193296,15199.2247869579,21936.223841872,10766.1716743467,9910.91394754642,12016.5043409314
3481,46,Country,1983,18279.3576701576,14961.1352523017,21488.1016152651,10566.4244923614,9738.0607275819,11789.4271973247
3482,46,Country,1984,18584.7371225017,15321.3893403527,21740.4490618127,10731.9176702356,9898.16369786974,11933.3746482721
3483,46,Country,1985,18532.4011882244,15355.674266877,21632.4085941307,10696.4534757604,9899.76782068597,11866.487203707
3484,46,Country,1986,18939.2874538995,15808.8298570236,21947.4737995852,10918.3990345684,10165.3543161485,12082.4839898186
3485,46,Country,1987,18866.8434101026,15856.4822552483,21763.2012263576,10871.560140945,10180.3988066794,11995.7322749051
3486,46,Country,1988,18674.45234566,15752.8530355858,21509.9001710765,10757.6032556227,10138.627906786,11810.5946210972
3487,46,Country,1989,18371.4072276062,15574.3113843157,21119.0927886801,10581.7908178107,10016.2909650189,11565.642402278
3488,46,Country,1990,17156.4696636518,14516.1671245385,19842.7478727034,9895.26285521472,9414.28315575453,10757.4760004197
3489,46,Country,1991,14120.7953008465,11311.6446015093,17045.1136864431,8188.26023166452,7989.07379834455,8492.42810678306
3490,46,Country,1992,12935.8941113404,10095.5178889773,15909.7273099289,7480.84096110871,7413.80145953446,7531.78149783072
3491,46,Country,1993,12136.2372931511,9230.66559893003,15066.1650141628,7028.84635333905,6915.09153538745,7122.21147454557
3492,46,Country,1994,13067.3435092651,10181.6442602454,16068.2233633697,7530.07649464618,7374.18210664229,7676.86564977454
3493,46,Country,1995,14046.1231018513,10860.687974383,17291.4431746754,8100.38831803169,7945.67461844195,8316.29620823511
3494,46,Country,1996,14979.3652927385,11586.3116518461,18160.5387688961,8614.05990038744,8494.99721307792,8720.66438491735
3495,46,Country,1997,16032.585379183,12620.0588060823,19164.6250855597,9167.42355738852,9069.13533307966,9241.03038991988
3496,46,Country,1998,16637.9605483636,13349.6853938561,19671.618886419,9434.4046048457,9384.78866272076,9495.10425700337
3497,46,Country,1999,16570.6040251718,13414.6292114195,19400.6174573766,9351.55075234857,9183.41335438915,9502.5575679789
3498,46,Country,2000,17506.1699754382,14172.1397913224,20502.8055519241,9838.42230845311,9687.83566586084,9991.57978176149
3499,46,Country,2001,18476.7215156827,14965.7821664255,21637.4239222814,10362.3014627815,10156.7166400111,10517.8342475931
3500,46,Country,2002,19622.6435482705,16279.1113827223,22766.5720510374,10919.7860235333,10701.4112282163,11082.374792791
3501,46,Country,2003,20944.0310128002,17883.6775960362,23880.6725998836,11539.4675133756,11314.7394113247,11707.2749447544
3502,46,Country,2004,21759.0266249478,18862.3239498946,24566.0372149475,11901.6564524889,11652.3120415045,12181.2870562882
3503,46,Country,2005,22755.032446428,19736.888560849,25483.9238895711,12412.1918704476,12146.8497163399,12694.6189232679
3504,46,Country,2006,24307.261413754,22111.1032061333,26658.4186503916,13040.7018556314,12760.7015674031,13315.9899433504
3505,46,Country,2007,25958.5674280498,24213.6694961522,27969.5474823218,13732.4681256888,13443.1380576921,13989.259569191
3506,46,Country,2008,26772.5785546942,25223.3932731794,28429.7906100275,13993.4011593775,13686.2379898619,14250.1222504018
3507,46,Country,2009,25171.1163523232,23748.1908524944,26354.2339151917,12986.0073766694,12697.2536763618,13221.3850925712
3508,46,Country,2010,24914.1309459084,23788.6472491004,25996.57334469,12832.8209614375,12554.7668205203,13059.7971686651
3509,46,Country,2011,25387.7815326286,24162.4546068074,26233.1311220453,12962.1965506678,12833.9435612076,13065.9684897539
3510,46,Country,2012,25074.0608427562,23697.5929741625,26400.0518557627,12708.1031948625,12607.9867002623,12786.243937483
3511,46,Country,2013,24998.4333782908,23480.2548727815,26395.2873148664,12685.3104639673,12605.8504731693,12753.6473873384
3512,46,Country,2014,24982.5044289054,23418.3077917161,26317.9020090418,12718.0722456177,12657.1357829257,12765.3279391031
3513,46,Country,2015,25894.5273769825,23864.3926848191,27900.2345652507,13122.1706938271,13029.6773576198,13185.8265991495
3514,46,Country,2016,27009.2299080309,24600.4979964865,29452.8451273029,13670.319235836,13548.976709025,13753.9960598436
3515,46,Country,2017,28205.1571593174,25612.8690161606,30856.9222875544,14255.1773156963,14052.4198541547,14407.1691037739
3516,46,Country,2018,29260.7186184239,26558.305066047,32123.361783801,14762.7418407811,14503.362484657,14970.1008228607
3517,46,Country,2019,30319.2327266465,27559.9085008722,33515.780231075,15270.7975646805,15007.8670446269,15478.4358170085
3518,46,Country,2020,28941.3720929293,26307.4456389467,31992.6521689283,14576.8146067495,14325.8329910844,14775.0167174537
3519,46,Country,2021,28068.0601355107,25267.3141776317,31015.0083317488,14135.9512304612,13892.5603405791,14328.1588866792
3520,46,Country,2022,28146.8991084532,25268.985813017,31172.7060051811,14175.7293103906,13741.4966101592,14597.3672155857
3521,46,Country,2023,28238.0817051473,25220.2122274286,31417.6360721696,14221.6666964215,13663.0884946391,14804.8429402449
3522,46,Country,2024,28302.4618174311,25055.3029506592,31644.0149235477,14254.194501162,13523.9342952523,15038.0412418555
3523,46,Country,2025,28396.7013676777,24951.2883895893,31909.0874815776,14301.6683645508,13385.0452861611,15238.6058472345
3524,46,Country,2026,28498.7315378421,24834.9163145304,32341.7130409128,14353.1497052323,13281.087334825,15472.3416492257
3525,46,Country,2027,28597.2265866244,24755.9274908629,32705.7963506917,14402.8751934054,13155.4023792347,15678.5960795519
3526,46,Country,2028,28725.411697087,24676.9984992901,33062.4680139483,14467.4569692387,13034.4389865754,15976.1684906663
3527,46,Country,2029,28840.533040823,24650.4577697187,33500.884169364,14525.53976645,12992.4894706288,16154.1943843813
3528,46,Country,2030,28901.5376583764,24688.582355195,33665.3257512346,14556.2807050552,12915.6516756091,16245.8601088734
3529,46,Country,2031,29028.1661982999,24639.5807692344,34040.0251825417,14620.1430148895,12882.8499549472,16451.1158051764
3530,46,Country,2032,29187.5572794836,24539.2825803677,34465.0351667656,14700.4406970782,12768.5028920801,16714.7780160645
3531,46,Country,2033,29348.7568998471,24540.2031413244,34977.2216525866,14781.8139110908,12768.9090103451,17014.9778509019
3532,46,Country,2034,29522.6589012915,24418.3781662993,35400.3781728684,14869.427881357,12718.2621674005,17313.8296179349
3533,46,Country,2035,29712.6727274471,24312.6578107435,35888.1473302105,14965.2295934514,12629.7934181501,17610.863477748
3534,46,Country,2036,29879.1808001876,24247.4438154539,36512.045458578,15049.1543190929,12579.5128162846,18018.956335547
3535,46,Country,2037,30032.4161136842,24099.9629775365,37072.8849829802,15126.4540004386,12446.3532649298,18207.5473005646
3536,46,Country,2038,30185.1739885479,23985.3843314848,37447.1785308446,15203.3437782612,12388.5990229434,18438.4809450682
3537,46,Country,2039,30357.6770053628,23969.6122525048,37994.976150803,15290.318521162,12379.3284683176,18698.1039528546
3538,46,Country,2040,30517.4579125245,23879.9359688848,38420.1620277641,15370.895847737,12253.2719549525,19132.7221277652
3539,46,Country,2041,30663.8579971938,23841.231854478,38970.3426891129,15444.7722021318,12223.7498285191,19451.5905553462
3540,46,Country,2042,30832.9738112753,23628.102699672,39575.2537846193,15530.0219121561,12138.716447608,19915.9183310263
3541,46,Country,2043,30960.9086643916,23467.3118363217,40157.1234518994,15594.5448786811,11995.634863711,20045.9644783123
3542,46,Country,2044,31082.966959376,23287.750454959,40864.9125817494,15656.1527124359,11824.1795158912,20501.4692077722
3543,46,Country,2045,31191.1181172422,23174.9980216347,41271.797520838,15710.5994466115,11771.7205005374,20767.8598738916
3544,46,Country,2046,31291.1498583662,22897.7474917558,41924.4000314546,15761.0820903601,11563.4562118014,21149.2623023066
3545,46,Country,2047,31378.9133109004,22737.4591383862,42868.7141498519,15805.3188445957,11509.5232293422,21513.6695609259
3546,46,Country,2048,31468.9013199442,22444.0705976174,43280.086969922,15850.6936570423,11413.4580121378,21660.9223939359
3547,46,Country,2049,31562.724427654,22268.5967198102,43912.7886558675,15897.9949448303,11362.0474863642,21666.2747868477
3548,46,Country,2050,31675.3881529108,22146.2979621909,44410.8485244409,15954.8880866337,11268.12610392,21896.0439406652
3549,47,Country,1960,11024.2734947107,6911.50361521517,13779.1809546457,6774.3319894501,6192.33982119021,7336.06070568818
3550,47,Country,1961,11312.2782106161,7080.38036527173,14067.433795864,6941.83116224574,6352.33714189419,7518.01811199052
3551,47,Country,1962,11661.4180811912,7305.47770583787,14444.0674366344,7146.33670734134,6555.24409449234,7732.89873699416
3552,47,Country,1963,11978.7638900579,7518.97366398002,14880.1201749782,7330.75876527143,6707.302840496,7961.8607941692
3553,47,Country,1964,12549.8840690763,7937.12573656662,15616.3510722244,7669.88630073035,7001.22004180553,8327.85979644508
3554,47,Country,1965,12931.475343557,8299.82444497483,16058.2982268401,7892.23907845441,7174.32244153663,8574.79548082875
3555,47,Country,1966,13352.8463410643,8655.20685525529,16602.3403085516,8138.20002086042,7378.62447286817,8819.66627199685
3556,47,Country,1967,13701.1298816693,8887.7424796202,16976.431167212,8338.90136761136,7588.23857003225,9060.11650108328
3557,47,Country,1968,14184.2104742144,9275.61764382059,17592.4732559607,8621.00376317379,7866.30815223384,9346.3416207279
3558,47,Country,1969,14703.1918868248,9675.25288820056,18195.9242102604,8924.07743621342,8159.43640992471,9683.73693700643
3559,47,Country,1970,15373.8646773737,10112.2529819088,19032.408782779,9318.24661511935,8523.81305040626,10087.8110757527
3560,47,Country,1971,16045.329364967,10630.333056826,19818.8637239978,9703.13354453443,8884.40646591512,10457.8620976408
3561,47,Country,1972,16744.7920773839,11154.870765398,20589.3928321989,10102.9907237354,9241.49279478123,10882.4021862515
3562,47,Country,1973,17364.5542044694,11634.6274744156,21244.1678790125,10455.1513069471,9596.35868538952,11255.3200892966
3563,47,Country,1974,18009.6508723428,12140.9382080746,22088.9585637673,10820.8430952176,9913.24043250932,11653.9810890673
3564,47,Country,1975,18794.1404041593,12778.5732270008,22937.2449926399,11265.9327537491,10354.3204690195,12148.8776819308
3565,47,Country,1976,19348.8326722087,13313.7250944565,23540.889050314,11576.8874102443,10620.9879542734,12481.2970845644
3566,47,Country,1977,19831.1016555971,13711.1142677833,24089.0526832266,11845.1782422354,10876.1325698902,12773.9868734178
3567,47,Country,1978,20471.0563351124,14213.4490068728,24790.1863985088,12203.3128237841,11193.706558929,13157.3812251599
3568,47,Country,1979,20632.786441163,14231.5252178681,25159.1792710596,12285.9371919368,11261.3739760034,13224.7658506744
3569,47,Country,1980,20890.4818143013,14378.023657632,25488.5120425254,12423.3490659233,11402.9983562568,13365.261465513
3570,47,Country,1981,20840.0028532691,14256.4624688253,25474.5043170133,12383.9405757154,11335.4215658125,13317.4043303568
3571,47,Country,1982,20534.7569968949,14034.9995665385,25248.0554042063,12198.707473162,11155.5192238136,13113.3104680708
3572,47,Country,1983,20823.1823807983,14224.0446464328,25687.3315588243,12353.2722311389,11307.3441522117,13346.6883594877
3573,47,Country,1984,21232.8931085734,14573.1611744223,26253.8988312867,12576.6478029175,11548.7515045509,13537.6912164422
3574,47,Country,1985,21656.8868175929,14941.496170413,26698.4999470141,12807.5212048977,11779.3235515533,13788.1257542567
3575,47,Country,1986,22191.9774496155,15376.0681722297,27264.029263564,13100.917024419,12044.7737007309,14131.9964748558
3576,47,Country,1987,22645.602476778,15778.3211757866,27661.8946782085,13347.1749151163,12288.4799686796,14414.8220313679
3577,47,Country,1988,23059.037445906,16116.3434379636,28087.3505312088,13569.9349983797,12537.7254457838,14624.3502757199
3578,47,Country,1989,23409.9864744218,16455.6863299552,28635.7585511645,13756.6945499151,12747.3757196505,14813.9347873118
3579,47,Country,1990,23632.8906450512,16653.4627376431,29004.1972249252,13870.4667365231,12859.1481077893,14948.727008023
3580,47,Country,1991,20790.1588668988,14945.9397261457,24520.2662922726,12435.2669776895,11486.9923931058,13414.7218435482
3581,47,Country,1992,20564.4809883645,15116.7659744342,23923.6821943081,12377.8714964359,11453.6984527627,13340.7058435567
3582,47,Country,1993,20782.3238252482,15338.6295639825,24116.3059634174,12419.9290183102,11493.1350580116,13377.3200614349
3583,47,Country,1994,21508.9696387528,16062.3958340507,24998.114578036,12779.2608717371,11821.742644544,13719.8093169647
3584,47,Country,1995,22748.6365305548,17316.2114198671,26041.1703663005,13540.5651501067,12567.5231823305,14415.7837148925
3585,47,Country,1996,23862.3687933083,18332.1917250424,27135.2358174189,14151.9122454245,13180.5242526324,15021.4015829144
3586,47,Country,1997,23677.7699876766,18421.5386912707,26722.004087376,14094.6288693696,13146.8777377505,15012.6872422162
3587,47,Country,1998,23663.7470466317,18654.9647080148,26527.5573871397,14057.9691588772,13063.5716750691,15019.8989102992
3588,47,Country,1999,23948.2970976868,19263.6269280718,26714.2211758493,14266.4391851913,13265.8695311287,15233.1974676649
3589,47,Country,2000,24888.5322521874,20493.3667167948,27708.8914585808,14866.2587416584,13833.8474691247,15816.1138137281
3590,47,Country,2001,25916.4811661823,21473.8135147832,28562.1315165267,15381.8873247928,14314.3891266073,16378.1819657633
3591,47,Country,2002,26323.3531742035,22118.0238323894,29081.4698064263,15662.0046576514,14522.8874520136,16702.3039624261
3592,47,Country,2003,27375.6183559162,23222.0241532407,30053.0491388306,16232.3022328198,15066.1217408241,17324.8756719366
3593,47,Country,2004,28776.5260907089,24757.5621213797,31399.0539876769,17008.7748871707,15841.8864524731,18123.7801117212
3594,47,Country,2005,30572.769020758,26749.5402935001,33324.1735185391,18115.6840888488,16900.7557421307,19297.9907698675
3595,47,Country,2006,32589.6877983913,29010.9027943133,35373.472887745,19291.7413742521,18035.0228672451,20517.1978360249
3596,47,Country,2007,34627.022748998,30887.5451802226,37084.1891047735,20276.473161259,18964.1167775324,21508.4045116391
3597,47,Country,2008,35557.3531544604,31959.5481796727,37736.5489762533,20645.4179847686,19351.6539085461,21897.3732506578
3598,47,Country,2009,34137.6907194185,30623.6665641567,36506.2827190672,19550.5930527302,18271.1209721601,20854.2769011993
3599,47,Country,2010,34725.2293753551,31627.2764705269,36600.1231349432,19962.763448762,18673.4431331312,21259.4036361643
3600,47,Country,2011,35448.6517710625,32617.3707999543,37226.8509138647,20269.3006357182,18913.4709319296,21533.5583080438
3601,47,Country,2012,35187.604493727,32249.2045785883,37146.6134237127,20078.3529727361,18736.4462191275,21390.8917466182
3602,47,Country,2013,35297.2990606106,32042.0598742902,37809.0954875978,20055.7687748307,18625.7781534797,21379.6573260925
3603,47,Country,2014,36282.3630501039,32857.1170003075,39403.9802891605,20502.2331120347,18968.3164422919,21882.280369345
3604,47,Country,2015,38178.5311958308,34274.6907165955,41917.8685366388,21558.9780509736,19991.8675224848,23062.2807575914
3605,47,Country,2016,39204.3256685588,34942.3607472765,43501.9128231588,22068.4798488615,20429.3959707514,23643.3097574581
3606,47,Country,2017,41155.4901374865,36270.7733356429,46212.2013389192,23150.7172461776,21383.8599081518,24811.7686762353
3607,47,Country,2018,42335.0125683888,37133.0888380909,47760.6445137877,23812.0314896745,22004.1267337323,25450.4807626415
3608,47,Country,2019,43283.513460122,37940.7180621415,49098.0933476815,24274.89207365,22448.0885384719,25997.3825866205
3609,47,Country,2020,41315.0934927554,36215.2743298866,46865.2416316523,23170.9340433606,21427.2087120444,24815.090233438
3610,47,Country,2021,40430.872837058,33576.8642969447,47971.0894118794,22641.5891745603,20937.6996157253,24248.1842701608
3611,47,Country,2022,40559.320635356,33527.6275373489,48226.6968691121,22713.5386300611,20923.3873218112,24347.3264627779
3612,47,Country,2023,40787.1650666187,33635.4962348639,48509.2860921682,22841.1505872245,21068.1212738214,24632.5377420534
3613,47,Country,2024,41074.6344399927,33781.2616801071,48990.5344280315,23002.0345423182,21110.9766458874,25001.8101772682
